,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment,distance,from_to
11769,AS,439,MMH,7081,LAX,3484,Y,0,DH4,,MMH_LAX_AS
11770,AS,439,MRY,3948,LAX,3484,Y,0,CRJ,,MRY_LAX_AS
11771,AS,439,MRY,3948,SAN,3731,Y,0,DH4,,MRY_SAN_AS
11772,AS,439,MSO,4216,PDX,3720,Y,0,DH4,,MSO_PDX_AS
11773,AS,439,MSO,4216,SEA,3577,Y,0,DH4,,MSO_SEA_AS
11774,AS,439,MSP,3858,LAX,3484,Y,0,753 757,,MSP_LAX_AS
11775,AS,439,MSP,3858,SAN,3731,Y,0,738 739,,MSP_SAN_AS
11776,AS,439,MSP,3858,SEA,3577,,0,739 73G 73J,,MSP_SEA_AS
11777,AS,439,MSY,3861,ATL,3682,Y,0,M90 757 M88,,MSY_ATL_AS
11778,AS,439,MSY,3861,LAX,3484,Y,0,319,,MSY_LAX_AS
11779,AS,439,MSY,3861,SLC,3536,Y,0,319 320,,MSY_SLC_AS
11781,AS,439,OAK,3453,HNL,3728,,0,73H,,OAK_HNL_AS
11782,AS,439,OAK,3453,KOA,3514,,0,73H,,OAK_KOA_AS
11783,AS,439,OAK,3453,LIH,3602,,0,73H,,OAK_LIH_AS
11784,AS,439,OAK,3453,OGG,3456,,0,73H,,OAK_OGG_AS
11785,AS,439,OAK,3453,PDX,3720,Y,0,DH4,,OAK_PDX_AS
11786,AS,439,OAK,3453,SEA,3577,,0,73G 73H 734,,OAK_SEA_AS
11787,AS,439,OGG,3456,LAX,3484,Y,0,757,,OGG_LAX_AS
11788,AS,439,OGG,3456,OAK,3453,,0,73H,,OGG_OAK_AS
11789,AS,439,OGG,3456,PDX,3720,,0,73H,,OGG_PDX_AS
11790,AS,439,OGG,3456,SAN,3731,,0,73H,,OGG_SAN_AS
11791,AS,439,OGG,3456,SEA,3577,,0,73H,,OGG_SEA_AS
11792,AS,439,OGG,3456,SJC,3748,,0,73H,,OGG_SJC_AS
11793,AS,439,OGG,3456,SMF,3817,,0,73H,,OGG_SMF_AS
11794,AS,439,OKC,3863,LAX,3484,Y,0,CR7,,OKC_LAX_AS
11795,AS,439,OMA,3454,SEA,3577,Y,0,CR7,,OMA_SEA_AS
11796,AS,439,OME,3615,ANC,3774,,0,73Q 734,,OME_ANC_AS
11797,AS,439,OME,3615,OTZ,3693,,0,734,,OME_OTZ_AS
11798,AS,439,ONT,3734,PDX,3720,Y,0,CR7,,ONT_PDX_AS
11799,AS,439,ONT,3734,SEA,3577,,0,734 73H,,ONT_SEA_AS
11800,AS,439,ORD,3830,ANC,3774,,0,73H,,ORD_ANC_AS
11801,AS,439,ORD,3830,LAX,3484,Y,0,738,,ORD_LAX_AS
11802,AS,439,ORD,3830,MSY,3861,Y,0,E75,,ORD_MSY_AS
11803,AS,439,ORD,3830,PDX,3720,,0,73G,,ORD_PDX_AS
11804,AS,439,ORD,3830,SAN,3731,Y,0,738,,ORD_SAN_AS
11805,AS,439,ORD,3830,SEA,3577,,0,73H 739 73J,,ORD_SEA_AS
11806,AS,439,ORD,3830,SFO,3469,Y,0,738,,ORD_SFO_AS
11807,AS,439,ORF,3611,ATL,3682,Y,0,M90 M88 319,,ORF_ATL_AS
11808,AS,439,OTZ,3693,ANC,3774,,0,73Q 734,,OTZ_ANC_AS
11809,AS,439,OTZ,3693,OME,3615,,0,73Q 734,,OTZ_OME_AS
11810,AS,439,PBG,3771,BOS,3448,Y,0,SF3,,PBG_BOS_AS
11811,AS,439,PBI,3722,ATL,3682,Y,0,M90 757 M88,,PBI_ATL_AS
11812,AS,439,PDX,3720,ANC,3774,,0,73H 734 73J 73G,,PDX_ANC_AS
11813,AS,439,PDX,3720,ATL,3682,,0,73J,,PDX_ATL_AS
11814,AS,439,PDX,3720,BIL,4021,Y,0,DH4,,PDX_BIL_AS
11815,AS,439,PDX,3720,BLI,3777,Y,0,DH4,,PDX_BLI_AS
11816,AS,439,PDX,3720,BOI,3495,Y,0,DH4 CR7,,PDX_BOI_AS
11817,AS,439,PDX,3720,BOS,3448,,0,73H,,PDX_BOS_AS
11818,AS,439,PDX,3720,BUR,3644,Y,0,CR7,,PDX_BUR_AS
11819,AS,439,PDX,3720,DCA,3520,,0,73H,,PDX_DCA_AS
11820,AS,439,PDX,3720,DFW,3670,,0,73J,,PDX_DFW_AS
11821,AS,439,PDX,3720,DTW,3645,Y,0,739,,PDX_DTW_AS
11822,AS,439,PDX,3720,EUG,4099,Y,0,DH4,,PDX_EUG_AS
11823,AS,439,PDX,3720,FAT,3687,Y,0,DH4,,PDX_FAT_AS
11824,AS,439,PDX,3720,GEG,3467,Y,0,DH4,,PDX_GEG_AS
11825,AS,439,PDX,3720,HNL,3728,,0,73H,,PDX_HNL_AS
11826,AS,439,PDX,3720,LAS,3877,,0,73H 73G,,PDX_LAS_AS
11827,AS,439,PDX,3720,LAX,3484,,0,734 73H 73G 739 73J,,PDX_LAX_AS
11828,AS,439,PDX,3720,LGB,3582,Y,0,CR7,,PDX_LGB_AS
11829,AS,439,PDX,3720,MFR,4101,Y,0,DH4,,PDX_MFR_AS
11830,AS,439,PDX,3720,MSO,4216,Y,0,DH4,,PDX_MSO_AS
11831,AS,439,PDX,3720,OAK,3453,Y,0,DH4,,PDX_OAK_AS
11832,AS,439,PDX,3720,OGG,3456,,0,73H,,PDX_OGG_AS
11833,AS,439,PDX,3720,ONT,3734,Y,0,CR7,,PDX_ONT_AS
11834,AS,439,PDX,3720,ORD,3830,,0,73G,,PDX_ORD_AS
11835,AS,439,PDX,3720,PHX,3462,,0,734 73G 73H,,PDX_PHX_AS
11836,AS,439,PDX,3720,PSC,6133,Y,0,DH4,,PDX_PSC_AS
11837,AS,439,PDX,3720,PSP,3839,,0,734 73J,,PDX_PSP_AS
11838,AS,439,PDX,3720,RDM,4103,Y,0,DH4,,PDX_RDM_AS
11839,AS,439,PDX,3720,RNO,3807,Y,0,DH4,,PDX_RNO_AS
11840,AS,439,PDX,3720,SAN,3731,,0,73G 73H 734 73J 739,,PDX_SAN_AS
11841,AS,439,PDX,3720,SBA,3949,Y,0,CR7,,PDX_SBA_AS
11842,AS,439,PDX,3720,SEA,3577,Y,0,DH4 CR7,,PDX_SEA_AS
11843,AS,439,PDX,3720,SFO,3469,,0,734 73G,,PDX_SFO_AS
11844,AS,439,PDX,3720,SJC,3748,,0,734 73G 73H,,PDX_SJC_AS
11845,AS,439,PDX,3720,SLC,3536,Y,0,757 320 73H,,PDX_SLC_AS
11846,AS,439,PDX,3720,SMF,3817,Y,0,DH4,,PDX_SMF_AS
11847,AS,439,PDX,3720,SNA,3867,,0,73G,,PDX_SNA_AS
11848,AS,439,PDX,3720,STS,6992,Y,0,DH4,,PDX_STS_AS
11849,AS,439,PDX,3720,TUS,3636,Y,0,CR7,,PDX_TUS_AS
11851,AS,439,PHL,3752,SEA,3577,,0,73J 73H,,PHL_SEA_AS
11852,AS,439,PHX,3462,LAX,3484,Y,0,CRJ,,PHX_LAX_AS
11853,AS,439,PHX,3462,PDX,3720,,0,734 73G 73H,,PHX_PDX_AS
11854,AS,439,PHX,3462,SEA,3577,,0,73H 73J 73G 734,,PHX_SEA_AS
11855,AS,439,PIT,3570,LAX,3484,Y,0,738,,PIT_LAX_AS
11856,AS,439,PNS,3564,ATL,3682,Y,0,M90 717,,PNS_ATL_AS
11857,AS,439,PQI,3528,BOS,3448,,0,SF3,,PQI_BOS_AS
11858,AS,439,PSC,6133,PDX,3720,Y,0,DH4,,PSC_PDX_AS
11859,AS,439,PSC,6133,SEA,3577,Y,0,DH4,,PSC_SEA_AS
11860,AS,439,PSG,4147,JNU,3492,,0,73Q,,PSG_JNU_AS
11861,AS,439,PSG,4147,WRG,5969,,0,73Q,,PSG_WRG_AS
11862,AS,439,PSP,3839,PDX,3720,,0,73G,,PSP_PDX_AS
11863,AS,439,PSP,3839,SEA,3577,,0,73H 734 73J,,PSP_SEA_AS
11864,AS,439,PSP,3839,SFO,3469,,0,734,,PSP_SFO_AS
11865,AS,439,PSP,3839,SMF,3817,Y,0,DH4,,PSP_SMF_AS
11866,AS,439,PUW,3944,LWS,3945,Y,0,DH4,,PUW_LWS_AS
11867,AS,439,PUW,3944,SEA,3577,Y,0,DH4,,PUW_SEA_AS
11871,AS,439,RDM,4103,PDX,3720,Y,0,DH4,,RDM_PDX_AS
11872,AS,439,RDM,4103,SEA,3577,Y,0,DH4,,RDM_SEA_AS
11873,AS,439,RDU,3626,ATL,3682,Y,0,752 M90 M88 320 738 739,,RDU_ATL_AS
11874,AS,439,RDU,3626,LAX,3484,Y,0,738,,RDU_LAX_AS
11875,AS,439,RNO,3807,LAX,3484,Y,0,CRJ,,RNO_LAX_AS
11876,AS,439,RNO,3807,PDX,3720,Y,0,DH4,,RNO_PDX_AS
11877,AS,439,RNO,3807,SEA,3577,Y,0,DH4,,RNO_SEA_AS
11878,AS,439,RNO,3807,SJC,3748,Y,0,DH4,,RNO_SJC_AS
11879,AS,439,RSW,3793,ATL,3682,Y,0,M90 757 M88,,RSW_ATL_AS
11880,AS,439,SAF,3784,LAX,3484,Y,0,CRJ,,SAF_LAX_AS
11881,AS,439,SAN,3731,ATL,3682,Y,0,73H 763 739,,SAN_ATL_AS
11882,AS,439,SAN,3731,BOI,3495,Y,0,CR7,,SAN_BOI_AS
11883,AS,439,SAN,3731,BOS,3448,,0,73H,,SAN_BOS_AS
11884,AS,439,SAN,3731,DFW,3670,Y,0,M83 M80 738 757,,SAN_DFW_AS
11885,AS,439,SAN,3731,DTW,3645,Y,0,753 757,,SAN_DTW_AS
11886,AS,439,SAN,3731,FAT,3687,Y,0,DH4,,SAN_FAT_AS
11887,AS,439,SAN,3731,HNL,3728,,0,73H,,SAN_HNL_AS
11888,AS,439,SAN,3731,JFK,3797,Y,0,73H 757,,SAN_JFK_AS
11889,AS,439,SAN,3731,LAX,3484,Y,0,CRJ CR7,,SAN_LAX_AS
11890,AS,439,SAN,3731,LIH,3602,,0,73H,,SAN_LIH_AS
11891,AS,439,SAN,3731,MCO,3878,,0,73H,,SAN_MCO_AS
11892,AS,439,SAN,3731,MRY,3948,Y,0,DH4,,SAN_MRY_AS
11893,AS,439,SAN,3731,MSP,3858,Y,0,320 738 739,,SAN_MSP_AS
11894,AS,439,SAN,3731,OGG,3456,,0,73H,,SAN_OGG_AS
11895,AS,439,SAN,3731,ORD,3830,Y,0,738,,SAN_ORD_AS
11896,AS,439,SAN,3731,PDX,3720,,0,73J 73H 734 73G,,SAN_PDX_AS
11898,AS,439,SAN,3731,SEA,3577,,0,73J 73H 73G 734 739,,SAN_SEA_AS
11900,AS,439,SAN,3731,SLC,3536,Y,0,738 319 320,,SAN_SLC_AS
11901,AS,439,SAN,3731,STS,6992,Y,0,DH4,,SAN_STS_AS
11902,AS,439,SAT,3621,SEA,3577,,0,73H 73J,,SAT_SEA_AS
11903,AS,439,SAV,3613,ATL,3682,Y,0,M88 717 319,,SAV_ATL_AS
11904,AS,439,SBA,3949,PDX,3720,Y,0,CR7,,SBA_PDX_AS
11905,AS,439,SBA,3949,SEA,3577,Y,0,CR7,,SBA_SEA_AS
11906,AS,439,SCC,3620,ANC,3774,,0,73Q,,SCC_ANC_AS
11907,AS,439,SCC,3620,BRW,3571,,0,73H 73Q,,SCC_BRW_AS
11908,AS,439,SDP,6742,ANC,3774,Y,0,SF3,,SDP_ANC_AS
11909,AS,439,SEA,3577,ALW,5719,Y,0,DH4,,SEA_ALW_AS
11910,AS,439,SEA,3577,ANC,3774,,0,73J 73H 734 739 73Q 73G,,SEA_ANC_AS
11911,AS,439,SEA,3577,ATL,3682,,0,73J 73H,,SEA_ATL_AS
11912,AS,439,SEA,3577,AUS,3673,,0,739 73H,,SEA_AUS_AS
11913,AS,439,SEA,3577,BIL,4021,Y,0,DH4,,SEA_BIL_AS
11914,AS,439,SEA,3577,BLI,3777,Y,0,DH4,,SEA_BLI_AS
11915,AS,439,SEA,3577,BOI,3495,Y,0,DH4,,SEA_BOI_AS
11916,AS,439,SEA,3577,BOS,3448,,0,73H 73J,,SEA_BOS_AS
11917,AS,439,SEA,3577,BUR,3644,,0,73H 73G,,SEA_BUR_AS
11918,AS,439,SEA,3577,BZN,4020,Y,0,DH4,,SEA_BZN_AS
11919,AS,439,SEA,3577,COS,3819,,0,CR7,,SEA_COS_AS
11920,AS,439,SEA,3577,DCA,3520,,0,73H,,SEA_DCA_AS
11921,AS,439,SEA,3577,DEN,3751,,0,73G 73H 739,,SEA_DEN_AS
11922,AS,439,SEA,3577,DFW,3670,,0,73J 739,,SEA_DFW_AS
11923,AS,439,SEA,3577,EAT,6916,Y,0,DH4,,SEA_EAT_AS
11924,AS,439,SEA,3577,EUG,4099,Y,0,DH4,,SEA_EUG_AS
11925,AS,439,SEA,3577,EWR,3494,,0,73J,,SEA_EWR_AS
11926,AS,439,SEA,3577,FAI,3832,,0,73G 73J 739 73H,,SEA_FAI_AS
11927,AS,439,SEA,3577,FAT,3687,,0,CR7,,SEA_FAT_AS
11928,AS,439,SEA,3577,FCA,4127,Y,0,DH4,,SEA_FCA_AS
11929,AS,439,SEA,3577,FLL,3533,,0,73H,,SEA_FLL_AS
11930,AS,439,SEA,3577,GEG,3467,,0,734,,SEA_GEG_AS
11931,AS,439,SEA,3577,GTF,3880,Y,0,DH4,,SEA_GTF_AS
11932,AS,439,SEA,3577,HNL,3728,,0,73H,,SEA_HNL_AS
11933,AS,439,SEA,3577,IAH,3550,,0,73J,,SEA_IAH_AS
11934,AS,439,SEA,3577,JFK,3797,Y,0,738,,SEA_JFK_AS
11935,AS,439,SEA,3577,JNU,3492,,0,73Q 734 73H,,SEA_JNU_AS
11936,AS,439,SEA,3577,KOA,3514,,0,73H,,SEA_KOA_AS
11937,AS,439,SEA,3577,KTN,3808,,0,73Q 734,,SEA_KTN_AS
11938,AS,439,SEA,3577,LAS,3877,,0,73H 739 73G 73J,,SEA_LAS_AS
11939,AS,439,SEA,3577,LAX,3484,,0,73J 739 73G 734 73H,,SEA_LAX_AS
11940,AS,439,SEA,3577,LGB,3582,Y,0,CR7,,SEA_LGB_AS
11941,AS,439,SEA,3577,LIH,3602,,0,73H,,SEA_LIH_AS
11942,AS,439,SEA,3577,LWS,3945,Y,0,DH4,,SEA_LWS_AS
11943,AS,439,SEA,3577,MCI,3458,,0,73J,,SEA_MCI_AS
11944,AS,439,SEA,3577,MCO,3878,,0,73H 73J,,SEA_MCO_AS
11945,AS,439,SEA,3577,MFR,4101,Y,0,DH4,,SEA_MFR_AS
11946,AS,439,SEA,3577,MSO,4216,Y,0,DH4,,SEA_MSO_AS
11947,AS,439,SEA,3577,MSP,3858,,0,739 73G 73J,,SEA_MSP_AS
11948,AS,439,SEA,3577,OAK,3453,,0,73H 73G 734,,SEA_OAK_AS
11949,AS,439,SEA,3577,OGG,3456,,0,73H,,SEA_OGG_AS
11950,AS,439,SEA,3577,OMA,3454,Y,0,CR7,,SEA_OMA_AS
11951,AS,439,SEA,3577,ONT,3734,,0,734 73H,,SEA_ONT_AS
11952,AS,439,SEA,3577,ORD,3830,,0,739 73J 73H,,SEA_ORD_AS
11953,AS,439,SEA,3577,PDX,3720,Y,0,DH4 CR7,,SEA_PDX_AS
11954,AS,439,SEA,3577,PHL,3752,,0,73J 73H,,SEA_PHL_AS
11955,AS,439,SEA,3577,PHX,3462,,0,73G 734 73J 73H,,SEA_PHX_AS
11956,AS,439,SEA,3577,PSC,6133,Y,0,DH4,,SEA_PSC_AS
11957,AS,439,SEA,3577,PSP,3839,,0,73G 73H,,SEA_PSP_AS
11958,AS,439,SEA,3577,PUW,3944,Y,0,DH4,,SEA_PUW_AS
11959,AS,439,SEA,3577,RDM,4103,Y,0,DH4,,SEA_RDM_AS
11960,AS,439,SEA,3577,RNO,3807,Y,0,DH4,,SEA_RNO_AS
11961,AS,439,SEA,3577,SAN,3731,,0,73H 73J 734 739 73G,,SEA_SAN_AS
11962,AS,439,SEA,3577,SAT,3621,,0,73H 73J,,SEA_SAT_AS
11963,AS,439,SEA,3577,SBA,3949,Y,0,CR7,,SEA_SBA_AS
11964,AS,439,SEA,3577,SFO,3469,,0,73J 734 73G 73H 739,,SEA_SFO_AS
11965,AS,439,SEA,3577,SJC,3748,,0,734 73H 73J 739,,SEA_SJC_AS
11966,AS,439,SEA,3577,SLC,3536,,0,739 734 73H 73G,,SEA_SLC_AS
11967,AS,439,SEA,3577,SMF,3817,,0,73H,,SEA_SMF_AS
11968,AS,439,SEA,3577,SNA,3867,,0,73G 73H,,SEA_SNA_AS
11969,AS,439,SEA,3577,STL,3678,,0,73H 73J,,SEA_STL_AS
11970,AS,439,SEA,3577,STS,6992,Y,0,DH4,,SEA_STS_AS
11971,AS,439,SEA,3577,TUS,3636,,0,73J,,SEA_TUS_AS
11973,AS,439,SEA,3577,YKM,5779,Y,0,DH4,,SEA_YKM_AS
11978,AS,439,SFO,3469,DFW,3670,Y,0,738 757 763,,SFO_DFW_AS
11979,AS,439,SFO,3469,JFK,3797,Y,0,763 321,,SFO_JFK_AS
11980,AS,439,SFO,3469,LAX,3484,Y,0,738,,SFO_LAX_AS
11981,AS,439,SFO,3469,MIA,3576,Y,0,757 763 738,,SFO_MIA_AS
11982,AS,439,SFO,3469,ORD,3830,Y,0,738,,SFO_ORD_AS
11983,AS,439,SFO,3469,PDX,3720,,0,734 73H 73G,,SFO_PDX_AS
11984,AS,439,SFO,3469,PSP,3839,,0,734,,SFO_PSP_AS
11986,AS,439,SFO,3469,SEA,3577,,0,73H 734 73G 73J 739,,SFO_SEA_AS
11988,AS,439,SIT,3856,JNU,3492,,0,734,,SIT_JNU_AS
11989,AS,439,SIT,3856,KTN,3808,,0,734,,SIT_KTN_AS
11990,AS,439,SJC,3748,BOI,3495,Y,0,DH4,,SJC_BOI_AS
11992,AS,439,SJC,3748,HNL,3728,,0,73H,,SJC_HNL_AS
11993,AS,439,SJC,3748,KOA,3514,,0,73H,,SJC_KOA_AS
11994,AS,439,SJC,3748,LAX,3484,Y,0,CRJ,,SJC_LAX_AS
11995,AS,439,SJC,3748,LIH,3602,,0,73H,,SJC_LIH_AS
11996,AS,439,SJC,3748,OGG,3456,,0,73H,,SJC_OGG_AS
11997,AS,439,SJC,3748,PDX,3720,,0,73H 734 73G,,SJC_PDX_AS
11998,AS,439,SJC,3748,RNO,3807,Y,0,DH4,,SJC_RNO_AS
11999,AS,439,SJC,3748,SEA,3577,,0,73H 739 734 73J,,SJC_SEA_AS
12005,AS,439,SLC,3536,ATL,3682,Y,0,757 763 738,,SLC_ATL_AS
12006,AS,439,SLC,3536,CVG,3488,Y,0,73H,,SLC_CVG_AS
12007,AS,439,SLC,3536,LAX,3484,Y,0,757,,SLC_LAX_AS
12008,AS,439,SLC,3536,MSY,3861,Y,0,319 320,,SLC_MSY_AS
12009,AS,439,SLC,3536,PDX,3720,Y,0,320 73H 757,,SLC_PDX_AS
12010,AS,439,SLC,3536,SAN,3731,Y,0,319 738 320,,SLC_SAN_AS
12011,AS,439,SLC,3536,SEA,3577,,0,739 734 73H 73G,,SLC_SEA_AS
12012,AS,439,SMF,3817,BOI,3495,Y,0,DH4,,SMF_BOI_AS
12013,AS,439,SMF,3817,LAX,3484,Y,0,CRJ,,SMF_LAX_AS
12014,AS,439,SMF,3817,OGG,3456,,0,73H,,SMF_OGG_AS
12015,AS,439,SMF,3817,PDX,3720,Y,0,DH4,,SMF_PDX_AS
12016,AS,439,SMF,3817,PSP,3839,Y,0,DH4,,SMF_PSP_AS
12017,AS,439,SMF,3817,SEA,3577,,0,73H,,SMF_SEA_AS
12018,AS,439,SNA,3867,DFW,3670,Y,0,738,,SNA_DFW_AS
12019,AS,439,SNA,3867,PDX,3720,,0,73G 73H,,SNA_PDX_AS
12020,AS,439,SNA,3867,SEA,3577,,0,73G 73H,,SNA_SEA_AS
12021,AS,439,SNP,3426,ANC,3774,Y,0,SF3,,SNP_ANC_AS
12022,AS,439,STG,3428,ANC,3774,Y,0,SF3,,STG_ANC_AS
12023,AS,439,STL,3678,LAX,3484,Y,0,M83,,STL_LAX_AS
12024,AS,439,STL,3678,SEA,3577,,0,73H 73J,,STL_SEA_AS
12025,AS,439,STS,6992,LAX,3484,Y,0,DH4,,STS_LAX_AS
12026,AS,439,STS,6992,PDX,3720,Y,0,DH4,,STS_PDX_AS
12027,AS,439,STS,6992,SAN,3731,Y,0,DH4,,STS_SAN_AS
12028,AS,439,STS,6992,SEA,3577,Y,0,DH4,,STS_SEA_AS
12029,AS,439,TUS,3636,LAX,3484,Y,0,CRJ,,TUS_LAX_AS
12030,AS,439,TUS,3636,PDX,3720,Y,0,CR7,,TUS_PDX_AS
12031,AS,439,TUS,3636,SEA,3577,,0,73J,,TUS_SEA_AS
12032,AS,439,TYS,3676,ATL,3682,Y,0,CRJ 717 CR9 CR7,,TYS_ATL_AS
12033,AS,439,UNK,7088,ANC,3774,Y,0,SF3 DH8,,UNK_ANC_AS
12034,AS,439,VDZ,3865,ANC,3774,Y,0,DH8 BE1,,VDZ_ANC_AS
12035,AS,439,WRG,5969,KTN,3808,,0,73Q,,WRG_KTN_AS
12036,AS,439,WRG,5969,PSG,4147,,0,73Q,,WRG_PSG_AS
12037,AS,439,YAK,6803,CDV,3610,,0,73Q,,YAK_CDV_AS
12038,AS,439,YAK,6803,JNU,3492,,0,73Q,,YAK_JNU_AS
12040,AS,439,YKM,5779,SEA,3577,Y,0,DH4,,YKM_SEA_AS
12911,AZ,596,ABQ,4019,ATL,3682,Y,0,757,,ABQ_ATL_AZ
12921,AZ,596,ALB,3864,ATL,3682,Y,0,M88,,ALB_ATL_AZ
12966,AZ,596,ATL,3682,ABQ,4019,Y,0,757,,ATL_ABQ_AZ
12967,AZ,596,ATL,3682,AUS,3673,Y,0,M90 M88,,ATL_AUS_AZ
12968,AZ,596,ATL,3682,AVL,4007,Y,0,CRJ M88,,ATL_AVL_AZ
12969,AZ,596,ATL,3682,BDL,3825,Y,0,M88,,ATL_BDL_AZ
12970,AZ,596,ATL,3682,BHM,3811,Y,0,M88,,ATL_BHM_AZ
12971,AZ,596,ATL,3682,BNA,3690,Y,0,320 717,,ATL_BNA_AZ
12972,AZ,596,ATL,3682,BOS,3448,Y,0,M90 757 319,,ATL_BOS_AZ
12973,AZ,596,ATL,3682,BUF,3820,Y,0,M90 M88,,ATL_BUF_AZ
12974,AZ,596,ATL,3682,BWI,3849,Y,0,320 M90,,ATL_BWI_AZ
12975,AZ,596,ATL,3682,CAE,3561,Y,0,CR9 CRJ,,ATL_CAE_AZ
12977,AZ,596,ATL,3682,CHA,3578,Y,0,CRJ M88,,ATL_CHA_AZ
12978,AZ,596,ATL,3682,CHS,3806,Y,0,M88 73W,,ATL_CHS_AZ
12979,AZ,596,ATL,3682,CLT,3876,Y,0,M88,,ATL_CLT_AZ
12980,AZ,596,ATL,3682,CMH,3759,Y,0,M88 738 73W,,ATL_CMH_AZ
12982,AZ,596,ATL,3682,CVG,3488,Y,0,M88 738,,ATL_CVG_AZ
12983,AZ,596,ATL,3682,DAY,3627,Y,0,M88,,ATL_DAY_AZ
12984,AZ,596,ATL,3682,DCA,3520,Y,0,M90 757,,ATL_DCA_AZ
12985,AZ,596,ATL,3682,DEN,3751,Y,0,M90,,ATL_DEN_AZ
12986,AZ,596,ATL,3682,DFW,3670,Y,0,M88,,ATL_DFW_AZ
12987,AZ,596,ATL,3682,DTW,3645,Y,0,M90,,ATL_DTW_AZ
12988,AZ,596,ATL,3682,ELP,3559,Y,0,M88,,ATL_ELP_AZ
12989,AZ,596,ATL,3682,EWR,3494,Y,0,717,,ATL_EWR_AZ
12991,AZ,596,ATL,3682,FLL,3533,Y,0,757,,ATL_FLL_AZ
12993,AZ,596,ATL,3682,GNV,3472,Y,0,CR9 717,,ATL_GNV_AZ
12994,AZ,596,ATL,3682,GPT,4038,Y,0,CRJ CR7,,ATL_GPT_AZ
12995,AZ,596,ATL,3682,GSO,4008,Y,0,73H M88 320 738,,ATL_GSO_AZ
12996,AZ,596,ATL,3682,HOU,3566,Y,0,M88,,ATL_HOU_AZ
12997,AZ,596,ATL,3682,HSV,4113,Y,0,717,,ATL_HSV_AZ
12998,AZ,596,ATL,3682,IAD,3714,Y,0,M88,,ATL_IAD_AZ
12999,AZ,596,ATL,3682,IAH,3550,Y,0,320 M88,,ATL_IAH_AZ
13000,AZ,596,ATL,3682,ICT,3457,Y,0,CR9,,ATL_ICT_AZ
13001,AZ,596,ATL,3682,ILM,3845,Y,0,CRJ 319,,ATL_ILM_AZ
13002,AZ,596,ATL,3682,IND,3585,Y,0,320,,ATL_IND_AZ
13003,AZ,596,ATL,3682,JAN,3580,Y,0,717 CR9,,ATL_JAN_AZ
13004,AZ,596,ATL,3682,JAX,3712,Y,0,757,,ATL_JAX_AZ
13005,AZ,596,ATL,3682,JFK,3797,Y,0,319,,ATL_JFK_AZ
13006,AZ,596,ATL,3682,LAS,3877,Y,0,753 757,,ATL_LAS_AZ
13007,AZ,596,ATL,3682,LAX,3484,Y,0,763,,ATL_LAX_AZ
13008,AZ,596,ATL,3682,LIT,3660,Y,0,M88,,ATL_LIT_AZ
13009,AZ,596,ATL,3682,MCI,3458,Y,0,M88 M90,,ATL_MCI_AZ
13010,AZ,596,ATL,3682,MCO,3878,Y,0,757,,ATL_MCO_AZ
13011,AZ,596,ATL,3682,MEM,3473,Y,0,M88,,ATL_MEM_AZ
13013,AZ,596,ATL,3682,MIA,3576,Y,0,M88 757 M90 73H,,ATL_MIA_AZ
13014,AZ,596,ATL,3682,MKE,3717,Y,0,M90,,ATL_MKE_AZ
13015,AZ,596,ATL,3682,MSP,3858,Y,0,M90,,ATL_MSP_AZ
13016,AZ,596,ATL,3682,MSY,3861,Y,0,757,,ATL_MSY_AZ
13018,AZ,596,ATL,3682,MYR,3515,Y,0,CR9 717 319,,ATL_MYR_AZ
13019,AZ,596,ATL,3682,OKC,3863,Y,0,M88,,ATL_OKC_AZ
13020,AZ,596,ATL,3682,OMA,3454,Y,0,M88 M90,,ATL_OMA_AZ
13021,AZ,596,ATL,3682,ORD,3830,Y,0,757 717 M88,,ATL_ORD_AZ
13022,AZ,596,ATL,3682,ORF,3611,Y,0,M88 M90,,ATL_ORF_AZ
13023,AZ,596,ATL,3682,PBI,3722,Y,0,757,,ATL_PBI_AZ
13024,AZ,596,ATL,3682,PDX,3720,Y,0,73H 738,,ATL_PDX_AZ
13025,AZ,596,ATL,3682,PHL,3752,Y,0,M88 757,,ATL_PHL_AZ
13026,AZ,596,ATL,3682,PHX,3462,Y,0,757 738,,ATL_PHX_AZ
13027,AZ,596,ATL,3682,PIT,3570,Y,0,CR9 M88,,ATL_PIT_AZ
13029,AZ,596,ATL,3682,RDU,3626,Y,0,M88 320 739,,ATL_RDU_AZ
13030,AZ,596,ATL,3682,RIC,3608,Y,0,M88,,ATL_RIC_AZ
13031,AZ,596,ATL,3682,ROC,3622,Y,0,M90,,ATL_ROC_AZ
13032,AZ,596,ATL,3682,RSW,3793,Y,0,757,,ATL_RSW_AZ
13033,AZ,596,ATL,3682,SAN,3731,Y,0,763,,ATL_SAN_AZ
13034,AZ,596,ATL,3682,SAT,3621,Y,0,M90 757,,ATL_SAT_AZ
13035,AZ,596,ATL,3682,SAV,3613,Y,0,717 M88,,ATL_SAV_AZ
13036,AZ,596,ATL,3682,SEA,3577,Y,0,739 757 738,,ATL_SEA_AZ
13038,AZ,596,ATL,3682,SLC,3536,Y,0,763 757,,ATL_SLC_AZ
13039,AZ,596,ATL,3682,SNA,3867,Y,0,757,,ATL_SNA_AZ
13040,AZ,596,ATL,3682,SRQ,4067,Y,0,M90 757,,ATL_SRQ_AZ
